"","ctrl_A","ctrl_B","IL6_A","IL6_B","IL10_A","IL10_B","IL6IL10_A","IL6IL10_B","X1","X2","X3","X4"
"Pdcd2l",448.486694,427.424016,570.0430284,517.0406752,554.8151583,531.2712898,602.8445231,539.4620903,0,0,0,0
"Gpi1",7606.33433,7209.151671,7903.593479,7476.803486,7375.453248,6954.572171,7491.361182,7142.059528,0,0,0,0
"4931406P16Rik",387.691831,365.3624493,497.4599099,497.2745326,468.3265598,519.2599389,498.5633453,535.9741889,0,0,0,0
"Lsm14a",2479.633099,2458.438837,2443.04155,2569.598526,2422.600849,2522.383689,2588.159518,2499.662703,0,0,0,0
"Pepd",1853.745002,1767.753659,1534.867409,1476.218749,1545.753675,1445.057908,1396.374628,1576.531454,0,0,0,0
"Cebpg",1999.254018,1943.928429,1739.339365,1616.662393,1747.253707,1721.318979,1672.471461,1632.337877,0,0,0,0
"Cebpa",4167.936343,4738.700918,4623.190586,5127.753497,5172.754262,5197.219139,5106.79825,4431.960104,0,0,0,0
"Gpatch1",353.8061697,363.3604633,393.896192,339.1453926,413.1210714,374.199778,373.4259319,342.9769755,0,0,0,0
"Faap24",160.4585727,175.1737771,200.9313159,184.1372223,181.2580202,184.7900138,210.5486637,179.0456076,0,0,0,0
"Cep89",243.1794518,212.2105185,184.9984362,147.7259072,210.7009473,175.5505131,182.7403497,173.2324385,0,0,0,0
"Nudt19",458.4530649,437.4339461,505.4263497,511.8390587,448.0845474,485.0737863,495.5838831,511.5588788,0,0,0,0
"Ankrd27",888.0036541,955.9483263,873.6529022,839.5408951,801.399673,872.2088653,782.6054105,852.2105867,0,0,0,0
"Pdcd5",74.74778233,112.1112173,106.2191978,140.4436442,169.296831,177.3984133,180.7540415,111.6128463,0,0,0,0
"Dpy19l3",24.91592744,28.02780433,33.63607932,32.25002199,23.00228683,20.32690152,33.76723853,38.36691591,0,0,0,0
"Rpl17-ps9",1468.046445,1358.347517,1472.02105,1455.412283,1474.906631,1273.203195,1537.402507,1480.032847,0,0,0,0
"Uri1",570.0764199,530.5262962,609.8752276,679.3311084,559.4156156,620.8944465,600.8582149,598.7564149,0,0,0,0
"Ccne1",136.5392824,143.1420007,140.7404371,118.5968551,111.3310682,108.1021581,130.1031837,134.8655226,0,0,0,0
"1600014C10Rik",1282.671945,1162.152887,2133.235557,1848.654486,2302.988957,1987.416599,2427.268558,2086.927699,0,0,0,0
"Plekhf1",45.84530649,48.04766457,62.84635872,42.65325489,57.9657628,48.96935367,69.5207852,53.48115551,0,0,0,0
"Pop4",498.3185489,527.5233172,500.1153898,503.5164724,503.2900358,436.1044327,485.6523423,424.3613426,0,0,0,0
"Zfp939",36.87557261,53.05262962,44.2579991,29.12905212,59.80594575,44.34960332,31.78093038,31.39111302,0,0,0,0
"Zfp619",182.3845889,186.1847002,170.8358765,146.6855839,166.5365566,180.1702635,142.0210326,149.9797622,0,0,0,0
"AI987944",434.5337746,441.4379182,439.0393511,478.5487134,496.8493954,437.9523328,434.0083305,369.7175533,0,0,0,0
"AW146154",161.4552098,152.1509378,132.7739973,118.5968551,135.2534465,117.3416588,104.2811778,122.0765506,0,0,0,0
"2610021A01Rik",188.3644115,208.2065465,220.4048355,199.7420717,229.1027768,201.4211151,199.6239689,186.0214105,0,0,0,0
"Zfp788",225.2399841,199.1976093,199.1609959,220.5485375,218.9817706,190.3337143,182.7403497,191.8345795,0,0,0,0
"Ccnb1-ps",113.6166291,88.08738504,136.3146372,67.62101385,94.76942172,68.37230512,121.1647971,95.33597286,0,0,0,0
"Zfp141",213.2803389,246.2442809,211.5532357,198.7017484,251.1849721,201.4211151,202.6034312,208.111453,0,0,0,0
"Zfp976",75.74441943,80.07944094,54.87991888,47.85487134,63.48631164,65.60045491,75.47970964,52.31852169,0,0,0,0
"Zfp975",137.5359195,124.1231335,94.71211807,98.83071255,99.36987909,99.78660747,112.2264104,89.52280379,0,0,0,0
"Zfp715",673.726678,682.677234,686.884146,695.976281,617.3813784,656.0045491,570.0704386,695.2550216,0,0,0,0
"Siglecf",38.86884681,46.04567854,84.09019829,76.98392346,99.36987909,72.0681054,60.58239853,108.1249448,0,0,0,0
"Siglecg",38.86884681,26.02581831,23.01415953,10.4032329,16.56164651,19.40295145,25.82200593,20.92740868,0,0,0,0
"Etfb",1089.324348,1055.046634,1020.589459,939.4119309,979.8974188,934.11352,1017.982926,859.1863896,0,0,0,0
"Vsig10l",122.586363,140.1390216,115.9559576,86.34683307,96.60960467,98.8626574,110.2401022,80.22173326,0,0,0,0
"Cd33",140.5258308,190.1886722,198.275836,172.6936661,150.8950016,161.6912621,247.2953645,176.7203399,0,0,0,0
"Zfp658",107.6368066,107.1062523,37.17671924,28.08872883,16.56164651,12.93530097,16.88361926,22.09004249,0,0,0,0
"Zfp719",143.5157421,121.1201544,78.7792384,101.9516824,65.32649459,92.39500692,85.41125039,86.03490234,0,0,0,0
"Siglece",421.5774923,296.2939315,308.9208337,291.2905212,241.9840574,280.880821,296.9530682,256.9420732,0,0,0,0
"Ctu1",306.9642261,285.2830084,205.3571158,181.0162525,190.4589349,178.3223634,193.6650445,175.5577061,0,0,0,0
"Klk1b1",28.90247583,39.03872746,38.06187922,21.84678909,30.36301861,19.40295145,33.76723853,18.60214105,0,0,0,0
"Klk1b11",120.5930888,135.1340566,82.31987832,62.4193974,99.36987909,57.28490429,72.50024742,52.31852169,0,0,0,0
"2410002F23Rik",507.2882827,606.6017651,495.6895899,454.6212777,434.2831753,410.2338307,429.0425601,465.0535262,0,0,0,0
"Josd2",477.3891698,433.4299741,480.6418702,456.7019243,433.3630838,452.7355339,490.6181127,456.9150895,0,0,0,0
"Emc10",1901.583582,1861.847002,1929.648761,1854.896426,1991.998039,1968.013647,1929.698366,1911.369993,0,0,0,0
"Spib",148.4989276,203.2015814,92.94179811,91.54844952,108.5707938,95.16685713,97.32909928,97.66124049,0,0,0,0
"Pold1",597.9822586,567.5630377,456.7425507,391.1615571,402.0799737,381.5913786,334.692923,388.3196943,0,0,0,0
"Nr1h2",3058.679253,3190.164729,3282.173213,2916.026182,2925.890884,2858.701514,3131.414796,3035.636892,0,0,0,0
"Napsa",1648.43776,1559.547112,1449.89205,1449.170343,1716.890689,1397.012505,1484.765341,1589.320426,0,0,0,0
"Zfp473",28.90247583,27.02681132,37.17671924,30.16937541,41.40411629,59.13280443,53.63032001,43.01745117,0,0,0,0
"Vrk3",1257.756017,1161.151894,1318.888373,1351.379954,1471.226265,1361.902402,1503.635268,1398.64848,0,0,0,0
"Atf5",1378.349106,1519.507392,1945.58164,1833.049637,1858.584776,2005.8956,2193.87735,1869.515175,0,0,0,0
"Nup62",1944.438978,2177.159801,2905.095061,2566.477557,2710.58948,2769.078357,3318.127762,3022.84792,0,0,0,0
"Tbc1d17",1639.468026,1787.773519,1202.932416,1228.621806,1289.968245,1336.95575,1200.723276,1168.446984,0,0,0,0
"Akt1s1",1177.028412,1276.26609,1252.501374,1257.750858,1333.212544,1364.674252,1375.518393,1242.855549,0,0,0,0
"Pnkp",1108.260453,1169.159838,1195.851136,1187.008874,1241.203397,1126.295134,1248.394671,1177.748055,0,0,0,0
"Ptov1",1775.010671,1952.937366,1483.52813,1404.436442,1425.221692,1450.601609,1546.340894,1442.828565,0,0,0,0
"Med25",1253.769469,1222.212467,1303.840653,1340.976721,1309.290166,1251.952344,1418.224018,1217.277605,0,0,0,0
"Fuz",229.2265325,234.2323648,242.5338351,217.4275676,263.1461613,203.2690152,240.343286,222.0630587,0,0,0,0
"Ap2a1",2402.892043,2566.546082,2475.79247,2572.719496,2455.724142,2741.359855,2573.262206,2669.40724,0,0,0,0
"Cpt1c",14.94955647,24.02383228,20.35867959,13.52420277,11.96118915,13.85925104,17.87677334,12.78897197,0,0,0,0
"Prmt1",891.9902024,887.8808015,1068.388098,1045.524906,1017.621169,966.4517724,1077.572171,1133.56797,0,0,0,0
"Gm15545",39.86548391,51.0506436,50.45411897,54.09681108,37.7237504,39.72985298,34.7603926,38.36691591,0,0,0,0
"Bcl2l12",188.3644115,147.1459727,153.1326769,134.2017044,149.0548186,131.2009098,147.9799571,131.3776211,0,0,0,0
"Irf3",1370.376009,1279.269069,1388.816012,1307.686376,1291.808428,1184.503989,1331.819614,1395.160578,0,0,0,0
"Scaf1",2655.041228,2739.717873,2636.891586,2854.647108,2610.299509,2725.652704,2464.015258,2732.189466,0,0,0,0
"Rras",1185.998146,1157.147922,739.9937449,815.6134594,855.6850699,800.1407599,749.8313261,677.8155144,0,0,0,0
"Prr12",1569.703429,1638.62556,1576.469928,1613.541423,1532.872394,1663.110125,1363.600544,1511.42396,0,0,0,0
"Prrg2",559.1134118,557.5531076,531.9811492,537.847141,548.3745179,498.0090873,522.3990431,499.9325406,0,0,0,0
"Nosip",1462.066622,1431.420007,1305.610973,1342.017044,1349.774191,1312.009098,1302.024991,1335.866254,0,0,0,0
"Rcn3",66.77468555,51.0506436,79.66439838,45.77422476,62.56622017,64.67650484,52.63716594,59.29432459,0,0,0,0
"Fcgrt",9497.951541,10186.10489,10064.269,7922.061854,11328.16622,9294.013746,10672.43368,8215.17054,0,0,0,0
"Rps11",9043.485025,8864.794112,9412.791248,8253.924983,9148.469517,8540.07049,9648.491832,8956.930914,0,0,0,0
"Rpl13a",4012.460955,3762.732731,4316.040072,4038.535012,4462.443644,3779.879733,4253.6789,4172.692763,0,0,0,0
"Flt3l",198.3307824,173.171791,217.7493556,187.2581922,192.2991179,214.3564161,184.7266578,177.8829738,0,0,0,0
"Aldh16a1",1704.249437,1649.636483,1718.095525,1653.073708,1737.132701,1730.55848,1823.43088,1832.310893,0,0,0,0
"Pih1d1",738.5080894,755.7497239,776.2853042,688.694018,814.2809537,762.2588071,839.2151928,837.0963471,0,0,0,0
"Cd37",3344.7141,3475.447737,3594.634687,3778.454189,3576.395556,3649.602773,3500.868112,3637.881208,0,0,0,0
"Trpm4",361.7792665,358.3554982,259.3518747,327.7018364,239.223783,300.2837725,256.2337512,280.1947495,0,0,0,0
"Ppfia3",24.91592744,20.01986024,19.4735196,13.52420277,14.72146357,15.70715118,19.86308149,26.74057775,0,0,0,0
"Snrnp70",4460.947649,4560.524162,4948.044299,4885.35817,4934.45057,5192.599389,5235.90828,5312.073903,0,0,0,0
"Kcna7",21.92601615,19.01886722,9.736759802,27.04840554,17.48173799,22.17480166,14.89731111,20.92740868,0,0,0,0
"Ruvbl2",655.7872103,705.7000733,856.8348626,712.6214537,802.3197645,750.2474562,828.2904979,845.2347838,0,0,0,0
"Gys1",425.5640407,400.3972047,567.3875484,528.4842313,537.3334203,610.7309957,609.7966016,547.6005271,0,0,0,0
"Ftl1",81058.48843,83505.84002,79918.43929,76449.19729,77341.04904,74195.96241,78552.52835,79755.5171,0,0,0,0
"Bax",3027.783503,2945.922434,3286.599013,3254.131251,3201.918326,3112.787783,3359.840233,3343.734853,0,0,0,0
"Dhdh",810.2659604,913.9066198,703.7021857,771.9198812,666.1462265,763.1827572,674.3516164,633.6354294,0,0,0,0
"Nucb1",8552.142935,8652.583594,8143.471834,8298.658885,8152.930543,8226.851416,8133.931868,8230.284779,0,0,0,0
"Ppp1r15a",1148.125937,1204.194593,999.3456197,1049.6862,959.6554064,1095.804782,1065.654322,1059.159406,0,0,0,0
"Plekha4",36.87557261,32.03177638,12.39223975,26.00808225,23.00228683,42.50170318,13.90415704,23.25267631,0,0,0,0
"Bcat2",1864.70801,1797.783449,1488.83909,1455.412283,1449.14407,1483.863811,1511.580501,1553.278777,0,0,0,0
"Rasip1",9.966370977,9.008937106,20.35867959,18.72581922,24.84246977,16.63110125,8.938386668,22.09004249,0,0,0,0
"Car11",17.93946776,21.02085325,17.70319964,15.60484935,16.56164651,19.40295145,10.92469482,17.43950723,0,0,0,0
"Dbp",854.1179927,919.9125778,481.5270302,540.9681108,528.1325055,526.6515394,502.5359616,409.247103,0,0,0,0
"Sphk2",3250.033576,3575.547038,4060.228837,3851.27682,4033.681018,3924.939894,4042.137082,4054.104114,0,0,0,0
"Rpl18",1784.977042,1720.706987,1971.25128,1747.743127,1783.137275,1633.543722,1939.629907,1792.781343,0,0,0,0
"Cyth2",989.660638,1041.032732,1006.4269,967.5006597,973.4567785,976.6152231,1065.654322,931.2696861,0,0,0,0
"Grwd1",232.2164438,229.2273997,346.097553,339.1453926,271.4269846,288.2724216,390.3095512,291.8210877,0,0,0,0
"Kdelr1",3169.305971,3048.023721,3026.361978,2641.380833,2875.285853,2818.971661,2771.893021,2677.545677,0,0,0,0
"Tmem143",376.7288229,459.4557924,311.5763137,287.1292281,308.2306435,274.4131705,242.3295941,270.893679,0,0,0,0
"Emp3",6819.98766,6617.564801,6782.980942,6400.06888,6328.389152,6082.363305,6136.699025,6749.089298,0,0,0,0
"Ccdc114",34.88229842,41.04071348,29.21027941,30.16937541,25.76256125,43.42565325,24.82885186,29.06584538,0,0,0,0
"Nomo1",934.8455976,953.9463402,1217.980135,1283.75894,1079.267298,1146.622036,1319.901765,1276.571929,0,0,0,0
"Sergef",165.4417582,154.1529238,178.8023164,158.1291401,194.1393008,191.2576643,187.70612,183.6961428,0,0,0,0
"Saal1",172.4182179,158.1568959,205.3571158,149.8065538,205.1803985,228.2156671,213.528126,203.4609177,0,0,0,0
"Saa3",1801.919873,281.2790363,361.1452726,439.0164284,1217.281019,1147.545986,1299.045529,1206.8139,0,0,0,0
"Hps5",1694.283066,1662.649393,1667.641406,1673.880174,1620.281084,1624.304222,1619.834295,1695.120103,0,0,0,0
"Gtf2h1",1214.900622,1240.230342,1356.950252,1431.484847,1435.342698,1461.689009,1517.539425,1454.454903,0,0,0,0
"Ldha",8485.36825,8179.113899,15111.45121,14133.83222,14666.25808,14340.62902,16254.95273,16240.83177,0,0,0,0
"Tsg101",1142.146114,1165.155866,1402.093411,1303.525082,1413.260503,1286.138496,1453.977565,1332.378352,0,0,0,0
"Uevld",291.0180325,322.3197498,285.0215142,250.7179129,297.1895458,275.3371206,249.2816726,240.6651998,0,0,0,0
"Spty2d1",1280.678671,1370.359433,1268.434254,1391.952562,1316.650898,1362.826352,1316.922302,1260.295056,0,0,0,0
"Tmem86a",4913.420892,5509.465537,3222.867494,2934.752001,3494.507415,3284.642496,2798.708181,2711.262058,0,0,0,0
"Zdhhc13",499.3151859,573.5689958,539.947589,557.6132835,538.2535117,495.2372371,506.5085779,560.389499,0,0,0,0
"E2f8",401.6447504,398.3952187,337.2459531,279.846965,288.9087225,292.8921719,258.2200593,311.5858625,0,0,0,0
"Nav2",948.798517,1107.098271,638.200347,733.4279195,500.5297613,651.3847988,440.960409,480.1677658,0,0,0,0
"Htatip2",1265.729114,1251.241265,1095.828058,1034.08135,1112.390591,1052.379129,992.1609202,953.3597286,0,0,0,0
"Prmt3",348.8229842,359.3564912,403.6329518,369.314768,338.5936621,349.2531262,403.2205542,419.7108074,0,0,0,0
"Gm9354",39.86548391,61.06057372,44.2579991,29.12905212,41.40411629,29.56640221,40.71931705,39.52954972,0,0,0,0
"Fancf",47.83858069,66.06553878,56.65023885,42.65325489,72.68722637,43.42565325,54.62347408,45.3427188,0,0,0,0
"Gas2",62.78813716,44.04369252,31.86575935,24.96775896,29.44292714,32.33825242,29.79462223,18.60214105,0,0,0,0
"Svip",53.81840328,60.05958071,38.94703921,24.96775896,36.80365892,41.57775311,37.73985482,41.85481735,0,0,0,0
"Siglech",136.5392824,211.2095255,146.051397,93.6290961,138.9338124,102.5584577,143.0141867,110.4502125,0,0,0,0
"Tubgcp5",651.8006619,689.6841851,514.2779495,578.4197493,569.5366218,586.7082939,596.8855986,577.8290063,0,0,0,0
"Cyfip1",9399.284468,9026.95498,11344.21033,11495.57235,10048.31898,10356.55633,10603.90605,11658.8919,0,0,0,0
"Nipa2",1306.591235,1272.262118,2574.045228,2664.267946,2621.340607,2553.797991,3085.729709,2743.815804,0,0,0,0
"A230056P14Rik",57.80495167,60.05958071,54.87991888,37.45163844,33.12329303,45.27355339,25.82200593,44.18008499,0,0,0,0
"Nipa1",118.5998146,112.1112173,73.4682785,85.30650978,71.7671349,87.77525657,99.31540743,87.19753615,0,0,0,0
"Herc2",3455.340818,3644.615556,3626.500446,4266.365812,3635.28141,4486.701536,3524.70381,4155.253256,0,0,0,0
"Atp10a",118.5998146,122.1211474,120.3817575,135.2420277,150.8950016,143.2122607,177.7745793,202.2982839,0,0,0,0
"Ube3a",1136.166291,1096.087348,1654.364006,1851.775456,1542.073309,1721.318979,1874.081738,1947.411641,0,0,0,0
"Gm7367",675.7199522,704.6990803,851.5239027,774.0005278,832.6827831,767.8025075,920.6538268,804.5426003,0,0,0,0
"Klf13",4191.855633,4527.491392,4860.413461,5039.326017,4977.694869,5260.971694,5085.942014,4835.394038,0,0,0,0
"Mtmr10",1477.016179,1578.56598,1283.481974,1412.759028,1446.383796,1597.50967,1408.292477,1477.707579,0,0,0,0
"Fan1",228.2298954,231.2293857,183.2281163,203.9033648,180.3379287,200.497165,167.8430386,199.9730162,0,0,0,0
"Mphosph10",489.348815,465.4617505,757.6969446,759.4360017,726.8722637,736.3882051,880.9276639,821.9821075,0,0,0,0
"Mcee",482.3723553,456.4528134,377.0781523,394.2825269,417.7215288,346.4812759,355.5491586,353.4406799,0,0,0,0
"Nsmce3",429.5505891,403.4001837,423.9916314,434.8551352,475.6872916,424.0930818,487.6386505,394.1328634,0,0,0,0
"Tarsl2",109.6300807,100.0993012,75.23859847,68.66133714,66.24658606,72.0681054,78.45917187,63.94485985,0,0,0,0
"Tm2d3",501.3084601,492.4885618,460.2831906,440.0567517,484.8882063,424.0930818,483.6660342,447.6140189,0,0,0,0
"Snrpa1",405.6312988,418.4150789,578.0094682,434.8551352,482.1279319,461.9750346,562.125206,619.6838236,0,0,0,0
